Date,Ticker,Close,High,Low,Open,Volume
2015-01-15,MSFT,38.67910385131836,39.44452277911511,38.619571628518926,39.308448663536005,32750800.0
2015-01-15,NVDA,0.4702942669391632,0.4798920997815794,0.4700543096765835,0.4770127556496141,188932000.0
2015-01-15,TSLA,12.791333198547363,13.050000190734863,12.666666984558104,12.965999603271484,78247500.0
2015-01-16,AAPL,23.475133895874023,23.82729501276512,23.300160996132067,23.70547790225108,314053200.0
2015-01-16,AMZN,14.536999702453612,14.53950023651123,14.262499809265137,14.314000129699709,69564000.0
2015-01-16,MSFT,39.3254508972168,39.35946698648214,38.41545156879696,38.53451923614339,35695300.0
2015-01-16,NVDA,0.4789323210716247,0.479412206986105,0.468134730674931,0.4695744170221696,181512000.0
2015-01-16,TSLA,12.871333122253418,12.965999603271484,12.643333435058594,12.713333129882812,54048000.0
2015-01-20,AAPL,24.07978820800781,24.135159317135944,23.58809248858328,23.884880822409823,199599600.0
2015-01-20,AMZN,14.472000122070312,14.66800022125244,14.319499969482422,14.62950038909912,61502000.0
2015-01-20,MSFT,39.45301055908203,39.67413293806558,38.75563058400139,39.37646869624335,36161900.0
2015-01-20,NVDA,0.4803720712661743,0.4849310023615734,0.4743733964245817,0.4822916151792262,140308000.0
2015-01-20,TSLA,12.795332908630373,12.941332817077637,12.469332695007324,12.924667358398438,67548000.0
2015-01-21,AAPL,24.26361846923828,24.59805872103091,23.98011699709323,24.13072646769229,194303600.0
2015-01-21,AMZN,14.862500190734863,15.300000190734863,14.36299991607666,14.482000350952148,201302000.0
2015-01-21,MSFT,39.05329895019531,39.24040203782866,38.6790960191908,39.07030861673127,39081100.0
2015-01-21,NVDA,0.4870904684066772,0.4882902261009821,0.4743733343265416,0.4777325929422404,144780000.0
2015-01-21,TSLA,13.104666709899902,13.245332717895508,12.633999824523926,12.636667251586914,62295000.0
2015-01-22,AAPL,24.89484596252441,24.910349802350176,24.301267725236684,24.42086949951762,215185600.0
2015-01-22,AMZN,15.515999794006348,15.612500190734863,15.0,15.0,107252000.0
2015-01-22,MSFT,40.08237457275391,40.09087778641209,39.18938790254058,39.4445264877068,35898000.0
2015-01-22,NVDA,0.4954887926578522,0.4969284795658932,0.4830115823983202,0.4880504293688461,159712000.0
2015-01-22,TSLA,13.441332817077637,13.54933261871338,13.013333320617676,13.133333206176758,61753500.0
2015-01-23,AAPL,25.023305892944336,25.193848121334245,24.70215252939076,24.872696447572384,185859200.0
2015-01-23,AMZN,15.619500160217283,15.846500396728516,15.38599967956543,15.404000282287598,89928000.0
2015-01-23,MSFT,40.124881744384766,40.303478361095046,39.8017045968172,40.27796548563983,26211600.0
2015-01-23,NVDA,0.4969282746315002,0.4978880464385095,0.4918893725314117,0.4959684456168968,120416000.0
2015-01-23,TSLA,13.419333457946776,13.56666660308838,13.222000122070312,13.352666854858398,51579000.0
2015-01-26,AAPL,25.049888610839844,25.32895946484357,24.983444295938444,25.19163851038,222460000.0
2015-01-26,AMZN,15.482999801635742,15.649999618530272,15.37600040435791,15.590999603271484,63394000.0
2015-01-26,MSFT,39.98029708862305,40.082355068438005,39.325442894915575,39.97179387910258,42525500.0
2015-01-26,NVDA,0.494768738746643,0.4971681968368606,0.4916494375086009,0.494768738746643,133240000.0
2015-01-26,TSLA,13.770000457763672,13.907999992370604,13.403332710266112,13.45533275604248,48517500.0
2015-01-27,AAPL,24.17281150817871,24.91257041224016,24.148448084734664,24.89928019685748,382274800.0
2015-01-27,AMZN,15.337499618530272,15.51200008392334,15.131500244140623,15.3149995803833,58406000.0
2015-01-27,MSFT,36.28079605102539,36.74004741421552,35.813041474855986,36.52743140284189,169164000.0
2015-01-27,NVDA,0.4710142314434051,0.4875705145232947,0.4700544307496664,0.4870905998745226,357948000.0
2015-01-27,TSLA,13.732000350952148,13.868666648864746,13.553333282470703,13.628000259399414,41715000.0
2015-01-28,AAPL,25.53936004638672,26.16173222354144,25.53936004638672,26.053203674590037,585908400.0
2015-01-28,AMZN,15.195500373840332,15.575499534606934,15.1899995803833,15.490500450134276,61276000.0
2015-01-28,MSFT,35.030601501464844,36.39134547936543,35.00508862654093,36.34882293973831,84507100.0
2015-01-28,NVDA,0.4633358418941498,0.4786923922979213,0.4630958846207317,0.4767728199219749,272728000.0
2015-01-28,TSLA,13.291333198547363,13.758000373840332,13.227999687194824,13.740667343139648,47244000.0
2015-01-29,AAPL,26.33449935913086,26.398730047323408,25.59474047597541,25.76306911779753,337745600.0
2015-01-29,AMZN,15.58899974822998,15.640000343322754,14.966500282287598,15.236499786376951,173132000.0
2015-01-29,MSFT,35.72797393798828,35.82152545183799,34.69041056575057,34.809474949100704,63585300.0
2015-01-29,NVDA,0.4746133983135223,0.4772527857438843,0.4614163467464956,0.4635758767573054,235340000.0
2015-01-29,TSLA,13.68000030517578,13.732000350952148,13.100000381469728,13.404666900634766,53221500.0
2015-01-30,AAPL,25.949119567871094,26.57813460918825,25.8804582377386,26.2237598190242,334982000.0
2015-01-30,AMZN,17.726499557495117,17.975000381469727,17.03700065612793,17.31599998474121,477122000.0
2015-01-30,MSFT,34.358734130859375,35.362281537507286,34.31620835125073,35.336765420889805,78004900.0
2015-01-30,NVDA,0.4606964290142059,0.4767728227290858,0.4599766143973124,0.4712540628421718,298200000.0
2015-01-30,TSLA,13.57333278656006,13.83133316040039,13.533332824707031,13.597332954406738,45105000.0
2015-02-02,AAPL,26.274702072143555,26.39430388873853,25.709917687425087,26.146242363764426,250956400.0
2015-02-02,AMZN,18.223499298095703,18.25,17.500499725341797,17.502500534057617,204638000.0
2015-02-02,MSFT,35.10714340209961,35.18368527120205,34.21415709207899,34.52032456848876,50352500.0
2015-02-02,NVDA,0.4707740843296051,0.4726936563394145,0.4544577651519162,0.4635757107456653,259604000.0
2015-02-02,TSLA,14.062666893005373,14.130000114440918,13.553333282470703,13.597999572753906,62238000.0
2015-02-03,AAPL,26.279125213623047,26.376577203589346,26.04878122769849,26.24590221463348,207662800.0
2015-02-03,AMZN,18.177499771118164,18.391000747680664,18.010499954223633,18.01449966430664,124252000.0
2015-02-03,MSFT,35.37929153442383,35.65994613577052,34.91153710977449,35.40480765362196,52082400.0
2015-02-03,NVDA,0.4825314283370971,0.4830113428042589,0.4717338676942629,0.4741333256148927,183468000.0
2015-02-03,TSLA,14.557332992553713,14.691332817077637,14.084667205810549,14.214667320251465,72393000.0
2015-02-04,AAPL,26.480676651000977,26.6910878633719,26.203821126664508,26.2459037070971,280598800.0
2015-02-04,AMZN,18.237499237060547,18.375,17.911500930786133,17.91900062561035,83398000.0
2015-02-04,MSFT,35.58340072631836,35.898071381517944,35.17517854664449,35.66844579715236,41614800.0
2015-02-04,NVDA,0.4837312698364258,0.4892500297322276,0.479652167780529,0.4810918828280333,181516000.0
2015-02-04,TSLA,14.56999969482422,14.76533317565918,14.453332901000977,14.552666664123535,49581000.0
2015-02-05,AAPL,26.6696834564209,26.73416763569182,26.51625552310522,26.687470850061043,168984800.0
2015-02-05,AMZN,18.694499969482425,18.940000534057617,18.295000076293945,18.299999237060547,144952000.0
2015-02-05,MSFT,36.102195739746094,36.26378272416186,35.60042187372996,35.90658941831777,36548200.0
2015-02-05,NVDA,0.4916494190692901,0.4918893477070354,0.4837312019477856,0.484211059223276,140448000.0
2015-02-05,TSLA,14.732666969299316,15.031999588012695,14.642666816711426,14.658666610717772,52843500.0
2015-02-06,AAPL,26.44510841369629,26.73862169836878,26.33837553906016,26.68747847383321,174826400.0
2015-02-06,AMZN,18.714000701904297,18.79949951171875,18.550500869750977,18.74349975585937,77848000.0
2015-02-06,MSFT,36.06817626953125,36.39135348143183,35.847057068291406,36.29780192712409,34616600.0
2015-02-06,NVDA,0.4894900321960449,0.4969283942073462,0.4873305022049309,0.4911696475643755,210524000.0
2015-02-06,TSLA,14.490667343139648,14.893333435058594,14.43333339691162,14.800000190734863,48658500.0
2015-02-09,AAPL,26.62076759338379,26.647449535368576,26.33392484181884,26.36060848026484,155559200.0
2015-02-09,AMZN,18.527999877929688,18.72050094604492,18.36000061035156,18.549999237060547,54492000.0
2015-02-09,MSFT,36.0256462097168,36.34882335423952,35.89807534511888,35.92359146459557,31381100.0
2015-02-09,NVDA,0.4890101850032806,0.4904498144865098,0.4834914241601398,0.4866107262544198,273944000.0
2015-02-09,TSLA,14.498666763305664,14.528667449951172,14.13266658782959,14.358667373657228,52086000.0
2015-02-10,AAPL,27.13218688964844,27.16109458407621,26.71860158755748,26.72082395138966,248034000.0
2015-02-10,AMZN,18.649999618530277,18.71500015258789,18.425500869750977,18.559499740600582,45744000.0
2015-02-10,MSFT,36.22975158691406,36.37433209999541,35.87255839740981,36.34881922767696,29670700.0
2015-02-10,NVDA,0.5026867389678955,0.5029266675109727,0.4873301680595838,0.4894896965699842,226204000.0
2015-02-10,TSLA,14.419333457946776,14.699999809265137,14.333333015441896,14.50333309173584,80857500.0
2015-02-11,AAPL,27.76814079284668,27.777035340241262,27.238927946329824,27.29896402066645,294247200.0
2015-02-11,AMZN,18.756999969482425,18.854999542236328,18.55500030517578,18.561500549316406,55730000.0
2015-02-11,MSFT,36.04265594482422,36.27228155499068,35.89807541504748,36.27228155499068,38262500.0
2015-02-11,NVDA,0.4993278682231903,0.5038867998452459,0.4959685801758735,0.5038867998452459,320832000.0
2015-02-11,TSLA,14.186667442321776,14.315999984741213,13.8186674118042,14.147333145141602,146536500.0
2015-02-12,AAPL,28.119462966918945,28.34626964549883,27.921563986537944,28.030519204661367,297898000.0
2015-02-12,AMZN,18.85849952697754,18.925500869750977,18.65749931335449,18.7549991607666,55822000.0
2015-02-12,MSFT,36.64648818969727,36.64648818969727,36.15321758917554,36.280788467037965,33268800.0
2015-02-12,NVDA,0.5350795984268188,0.5398785139744291,0.5247619242786982,0.5278812251054034,676904000.0
2015-02-12,TSLA,13.525333404541016,13.53933334350586,12.885333061218262,12.904666900634766,234744000.0
2015-02-13,AAPL,28.257326126098636,28.30179715937905,27.93935331840626,28.30179715937905,217088800.0
2015-02-13,AMZN,19.09149932861328,19.149999618530277,18.850500106811523,18.920499801635746,69502000.0
2015-02-13,MSFT,37.309844970703125,37.309844970703125,36.69751325765485,36.89311953695962,40264900.0
2015-02-13,NVDA,0.5353196859359741,0.5360395292025387,0.5257218519919162,0.5338799994028449,310084000.0
2015-02-13,TSLA,13.584667205810549,13.732666969299316,13.394000053405762,13.526666641235352,92865000.0
2015-02-17,AAPL,28.424091339111328,28.6575684745412,28.221744262210645,28.34848855663976,252609600.0
2015-02-17,AMZN,18.771499633789062,18.999500274658203,18.63349914550781,18.88599967956543,73464000.0
2015-02-17,MSFT,37.32697677612305,37.68671200419879,36.99293272060279,37.66101756429336,33695700.0
2015-02-17,NVDA,0.5369994640350342,0.5396389092155536,0.5310008446043324,0.534360076062135,203340000.0
2015-02-17,TSLA,13.623332977294922,13.713333129882812,13.43333339691162,13.713333129882812,59694000.0
2015-02-18,AAPL,28.621990203857425,28.635331172767,28.339593921224484,28.379618524414152,179566800.0
2015-02-18,AMZN,18.668500900268555,18.83699989318848,18.64249992370605,18.68899917602539,53012000.0
2015-02-18,MSFT,37.28416061401367,37.42977011184452,37.16424883188886,37.36981422078212,27111700.0
2015-02-18,NVDA,0.5307607054710388,0.5372392949655826,0.5298009335040114,0.5362794657909515,170948000.0
2015-02-18,TSLA,13.630666732788086,13.744667053222656,13.506667137145996,13.611332893371582,40704000.0
2015-02-19,AAPL,28.561952590942383,28.690920945904036,28.53527065299236,28.56862307542989,149449600.0
2015-02-19,AMZN,18.950000762939453,19.0939998626709,18.671499252319336,18.67449951171875,59076000.0
2015-02-19,MSFT,37.258445739746094,37.28414017401486,36.87301288896853,36.98436088304855,27603400.0
2015-02-19,NVDA,0.5322002172470093,0.5384388187952919,0.5298007595136378,0.5374790471434603,169432000.0
2015-02-19,TSLA,14.11400032043457,14.162667274475098,13.583333015441896,13.666666984558104,77311500.0
2015-02-20,AAPL,28.795429229736328,28.795429229736328,28.4730100443584,28.59975264035525,195793600.0
2015-02-20,AMZN,19.183000564575195,19.184999465942383,18.79199981689453,18.93099975585937,65160000.0
2015-02-20,MSFT,37.56679916381836,37.58392987903808,37.07858521578103,37.26701654849818,29721100.0
2015-02-20,NVDA,0.5360392332077026,0.5362791617615373,0.5278810903016088,0.531720233200821,157752000.0
2015-02-20,TSLA,14.473999977111816,14.506667137145996,13.987333297729492,14.052000045776367,89731500.0
2015-02-23,AAPL,29.57369041442871,29.57369041442871,28.831013589751244,28.911062812304195,283896400.0
2015-02-23,AMZN,19.006999969482425,19.226999282836918,18.899999618530277,19.17200088500977,43540000.0
2015-02-23,MSFT,37.81519317626953,37.849451342568656,37.38693505770408,37.4297602160906,32518800.0
2015-02-23,NVDA,0.5317203998565674,0.5357994725881076,0.5290809561068262,0.5357994725881076,125008000.0
2015-02-23,TSLA,13.822667121887209,14.546667098999023,13.755332946777344,14.37733268737793,127497000.0
2015-02-24,AAPL,29.389129638671875,29.70710413481809,29.166771084946955,29.560346675058295,276912400.0
2015-02-24,AMZN,18.929500579833984,19.02400016784668,18.808000564575195,18.9325008392334,38416000.0
2015-02-24,MSFT,37.763797760009766,37.9436653700884,37.61818831326764,37.81518990603932,25271700.0
2015-02-24,NVDA,0.5373807549476624,0.5373807549476624,0.5289503448734334,0.5337677384666676,149356000.0
2015-02-24,TSLA,13.607333183288574,13.81933307647705,13.446666717529297,13.81933307647705,99054000.0
2015-02-25,AAPL,28.63755416870117,29.26238450077333,28.49524484232149,29.253488259355983,298846800.0
2015-02-25,AMZN,19.26849937438965,19.39249992370605,18.82699966430664,18.863500595092773,63490000.0
2015-02-25,MSFT,37.67814636230469,37.76379666919672,37.51540620492015,37.64388493260797,29759800.0
2015-02-25,NVDA,0.5332861542701721,0.5376218444090536,0.530877456668976,0.5352130893799767,123820000.0
2015-02-25,TSLA,13.583999633789062,13.809332847595217,13.505332946777344,13.662667274475098,58642500.0
2015-02-26,AAPL,29.000001907348636,29.10006257703535,28.15281636818704,28.63755638232021,365150000.0
2015-02-26,AMZN,19.239999771118164,19.4685001373291,19.16399955749512,19.203500747680664,53742000.0
2015-02-26,MSFT,37.73809814453125,37.88370430395225,37.59248871776083,37.67814228272855,28957300.0
2015-02-26,NVDA,0.5347314476966858,0.5378627606921745,0.5303957570439071,0.5337679800275863,152864000.0
2015-02-26,TSLA,13.812666893005373,14.072667121887209,13.481332778930664,13.600000381469728,97093500.0
2015-02-27,AAPL,28.564172744750977,29.033349288232397,28.51525360615699,28.90660332198763,248059200.0
2015-02-27,AMZN,19.007999420166016,19.29949951171875,18.989500045776367,19.200000762939453,50646000.0
2015-02-27,MSFT,37.55824279785156,37.85802549798101,37.3955058582504,37.79806961142527,33807700.0
2015-02-27,NVDA,0.5313591957092285,0.5344905081953735,0.5294322032565896,0.5332861307339893,157492000.0
2015-02-27,TSLA,13.555999755859377,13.903332710266112,13.520000457763672,13.793333053588867,58231500.0
2015-03-02,AAPL,28.704259872436523,28.96886704801929,28.528598138561485,28.739838049119616,192386800.0
2015-03-02,AMZN,19.28300094604492,19.295000076293945,18.974000930786133,19.042499542236328,42784000.0
2015-03-02,MSFT,37.58393859863281,37.84945657776476,37.30128663295617,37.40406768077013,31924000.0
2015-03-02,NVDA,0.5443660616874695,0.5472565211798736,0.5291912642080857,0.5299138790811867,301512000.0
2015-03-02,TSLA,13.155332565307615,13.555999755859377,13.055333137512209,13.513333320617676,118831500.0
2015-03-03,AAPL,28.764299392700195,28.799877571574093,28.4819031113867,28.675357338437337,151265200.0
2015-03-03,AMZN,19.230499267578125,19.30500030517578,19.07999992370605,19.19750022888184,38930000.0
2015-03-03,MSFT,37.07002258300781,37.541109138563314,36.90728567031151,37.30984935693158,31748600.0
2015-03-03,NVDA,0.5342496037483215,0.5429209263048027,0.5325635212273222,0.5402713762615008,160344000.0
2015-03-03,TSLA,13.303999900817873,13.349332809448242,13.021332740783691,13.120667457580566,66484500.0
2015-03-04,AAPL,28.58196449279785,28.80877114769695,28.533048736762723,28.70648812200263,126665200.0
2015-03-04,AMZN,19.13599967956543,19.395000457763672,19.10950088500977,19.285499572753903,45182000.0
2015-03-04,MSFT,36.88158416748047,37.01005962111356,36.727411009241074,36.83875574891984,25748700.0
2015-03-04,NVDA,0.5402714610099792,0.5414757812448008,0.530154906869194,0.5323227522053382,226840000.0
2015-03-04,TSLA,13.496000289916992,13.501333236694336,13.147333145141602,13.283332824707031,63330000.0
2015-03-05,AAPL,28.108346939086918,28.62866516546268,27.96381353293991,28.59086461666674,226068400.0
2015-03-05,AMZN,19.39150047302246,19.42099952697754,19.194499969482425,19.280500411987305,53870000.0
2015-03-05,MSFT,36.92442321777344,37.0357712667154,36.67603267296092,36.89016177696809,23193500.0
2015-03-05,NVDA,0.5506286025047302,0.551592069714116,0.5388259712631384,0.5402712007911472,323056000.0
2015-03-05,TSLA,13.375332832336426,13.746000289916992,13.34333324432373,13.523332595825195,73155000.0
2015-03-06,AAPL,28.150590896606445,28.76652330753673,28.074989807114648,28.55083525175208,291368400.0
2015-03-06,AMZN,19.004499435424805,19.350000381469727,18.944000244140625,19.275999069213867,52540000.0
2015-03-06,MSFT,36.28202438354492,36.92441149156137,36.102156777464266,36.83019419294299,36248800.0
2015-03-06,NVDA,0.5431618094444275,0.5501469917072241,0.5426800469931179,0.5474974417947108,257392000.0
2015-03-06,TSLA,12.925333023071287,13.383333206176758,12.8100004196167,13.280667304992676,100686000.0
2015-03-09,AAPL,28.270662307739254,28.810995279684807,27.80815617554233,28.452996227639467,354114000.0
2015-03-09,AMZN,18.92799949645996,18.96649932861328,18.763999938964844,18.920000076293945,46228000.0
2015-03-09,MSFT,36.70172882080078,36.94155565020196,36.13642809071748,36.13642809071748,32108000.0
2015-03-09,NVDA,0.5446069836616516,0.5487018209410193,0.5421982862532521,0.5434026636713899,222388000.0
2015-03-09,TSLA,12.725333213806152,12.965999603271484,12.550000190734863,12.959333419799805,101050500.0
2015-03-10,AAPL,27.68586540222168,28.288456909775928,27.52799102465237,28.108347014999616,275426400.0
2015-03-10,AMZN,18.475500106811523,18.888500213623047,18.458999633789062,18.872499465942383,62420000.0
2015-03-10,MSFT,35.99937438964844,36.58180565974298,35.99937438964844,36.27345930882823,39159700.0
2015-03-10,NVDA,0.554000973701477,0.5576140488731388,0.5460522657517028,0.5470157333215188,527212000.0
2015-03-10,TSLA,12.687999725341797,12.899999618530272,12.506667137145996,12.564000129699709,83695500.0
2015-03-11,AAPL,27.18110656738281,27.74367338378652,27.15220056885229,27.739226959574506,275756000.0
2015-03-11,AMZN,18.318500518798828,18.667499542236328,18.3129997253418,18.530500411987305,49902000.0
2015-03-11,MSFT,35.95655059814453,36.29059140186181,35.83663884987168,36.23920251965921,32215300.0
2015-03-11,NVDA,0.5511105060577393,0.5612270004906585,0.549665276159358,0.554000908426627,262120000.0
2015-03-11,TSLA,12.916000366210938,13.07866668701172,12.734000205993652,12.743332862854004,74623500.0
2015-03-12,AAPL,27.67251968383789,27.772582044929376,27.04546866754984,27.19667254293297,193450800.0
2015-03-12,AMZN,18.71199989318848,18.774999618530277,18.375999450683597,18.44099998474121,56200000.0
2015-03-12,MSFT,35.13431167602539,35.673918054289096,34.997269149346685,35.39983300093169,59992500.0
2015-03-12,NVDA,0.5460522174835205,0.5499061448499987,0.5356948128108066,0.545811364969327,406972000.0
2015-03-12,TSLA,12.73799991607666,12.963333129882812,12.649999618530272,12.916666984558104,62239500.0
2015-03-13,AAPL,27.481290817260746,27.88376092346469,27.256709915985283,27.661402386110844,207309200.0
2015-03-13,AMZN,18.52899932861328,18.699499130249023,18.333999633789062,18.576000213623047,52234000.0
2015-03-13,MSFT,35.44265365600586,35.519740271637154,34.78313555946061,34.8602221750919,58007700.0
2015-03-13,NVDA,0.5467748641967773,0.5482200942215935,0.5359356964385362,0.543402699090793,359288000.0
2015-03-13,TSLA,12.57866668701172,12.783332824707031,12.48799991607666,12.596667289733888,81514500.0
2015-03-16,AAPL,27.7837028503418,27.7837028503418,27.321198310599407,27.545779246523967,143497200.0
2015-03-16,AMZN,18.667499542236328,18.69700050354004,18.336000442504883,18.518999099731445,47082000.0
2015-03-16,MSFT,35.59681701660156,35.665336618523334,35.35699024149975,35.51973042234567,35273500.0
2015-03-16,NVDA,0.5532783269882202,0.5566505494313159,0.5474974644724365,0.5511105394372252,236956000.0
2015-03-16,TSLA,13.046667098999023,13.060667037963867,12.653332710266112,12.800000190734863,84432000.0
2015-03-17,AAPL,28.248432159423828,28.31069228587761,27.93935389134169,27.99494353231274,204092400.0
2015-03-17,AMZN,18.59600067138672,18.725000381469727,18.48200035095215,18.555500030517575,40740000.0
2015-03-17,MSFT,35.71672439575195,35.82807241100551,35.24564116293283,35.434072495650575,31673400.0
2015-03-17,NVDA,0.5600225925445557,0.5602634450138216,0.548219960132535,0.5520738867801199,299900000.0
2015-03-17,TSLA,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500.0
2015-03-18,AAPL,28.56639862060547,28.719826538431512,28.09944607958892,28.23953133295564,261083600.0
2015-03-18,AMZN,18.756999969482425,18.79949951171875,18.334999084472656,18.49850082397461,53082000.0
2015-03-18,MSFT,36.40193939208984,36.684591313344704,35.399816981859175,35.485467297018175,44194800.0
2015-03-18,NVDA,0.550869882106781,0.5629133751325447,0.5458116322643316,0.5600229712631042,413844000.0
2015-03-18,TSLA,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500.0
2015-03-19,AAPL,28.350717544555664,28.73984504026525,28.328482026950223,28.6286657557768,183238000.0
2015-03-19,AMZN,18.66200065612793,18.855499267578125,18.60950088500977,18.693500518798828,38314000.0
2015-03-19,MSFT,36.222076416015625,36.47903066180198,36.16212053424383,36.19637870429164,33879100.0
2015-03-19,NVDA,0.5593002438545227,0.5612271793813235,0.548701983601332,0.5527967646667036,310756000.0
2015-03-19,TSLA,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000.0
2015-03-20,AAPL,27.99493980407715,28.55083444329497,27.830394963725297,28.517482020323037,274780400.0
2015-03-20,AMZN,18.92449951171875,18.9685001373291,18.79599952697754,18.81450080871582,75272000.0
2015-03-20,MSFT,36.7274169921875,36.81306730856211,36.39337618403632,36.45333205896858,71904500.0
2015-03-20,NVDA,0.5653217434883118,0.5686939655078663,0.558577414304945,0.563876571111784,462084000.0
2015-03-20,TSLA,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500.0
2015-03-23,AAPL,28.286230087280277,28.42853941926363,28.13280214954841,28.266218632686236,150838800.0
2015-03-23,AMZN,18.75550079345703,19.088499069213867,18.746999740600582,18.903499603271484,44786000.0
2015-03-23,MSFT,36.71028518676758,36.94154495494099,36.64176232181988,36.7274159030045,26246100.0
2015-03-23,NVDA,0.5470157265663147,0.5556870494433374,0.5467748740338054,0.548460956617132,426012000.0
2015-03-23,TSLA,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000.0
